data.id,long,lat,status,name,category,category2,essential_flag,chain_flag,corridor,sidewalk_width,histogram_column,image
1370,-73.97244767,40.76193248,Occupied,Oliver Peoples,Fashion,Fashion,Non-essential,FALSE,Madison,12,#N/A,
1371,-73.97412458,40.76015094,Occupied,Samsonite,Fashion,Fashion,Non-essential,FALSE,Madison,17,#N/A,
1372,-73.97409276,40.76019419,Occupied,Reiss,Fashion,Fashion,Non-essential,FALSE,Madison,17,#N/A,
1373,-73.97233148,40.76209627,Occupied,Breitling,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1374,-73.9737788,40.76057662,Occupied,The Persian Shop,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1375,-73.97373269,40.76064252,Occupied,Peter Millar ,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1376,-73.97185563,40.762752,Occupied,Lalique,Home & Hobby,Home,Non-essential,TRUE,Madison,11,#N/A,
1377,-73.97369011,40.76070093,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,12,#N/A,
1378,-73.97181957,40.76279979,Occupied,Sermoneta Gloves ,Fashion,Fashion,Non-essential,TRUE,Madison,11,#N/A,
1379,-73.97349295,40.76097368,Occupied,Wells Fargo,Services,Services,Essential,FALSE,Madison,14,#N/A,
1380,-73.97158287,40.76311648,Occupied,Santoni,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1381,-73.97150497,40.76322511,Occupied,Eton ,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1382,-73.97143779,40.76331633,Occupied,Canali ,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1383,-73.97136172,40.76342209,Occupied,7 for all mankind,Fashion,Fashion,Non-essential,FALSE,Madison,10,#N/A,
1384,-73.97111531,40.76376536,Occupied,Baccarat,Home & Hobby,Home,Non-essential,TRUE,Madison,9,#N/A,
1385,-73.97062851,40.76442628,Occupied,Schutz,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1386,-73.97060105,40.7644643,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,12,#N/A,
1387,-73.97056882,40.76450865,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,12,#N/A,
1388,-73.97044022,40.76468235,Occupied,Smythson,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1389,-73.9703113,40.76486985,Occupied,Aaron Basha,Fashion,Fashion,Non-essential,TRUE,Madison,7,#N/A,
1390,-73.97002875,40.76525717,Occupied,Bally,Fashion,Fashion,Non-essential,TRUE,Madison,7,#N/A,
1391,-73.97273923,40.7620337,Occupied,Bonhams,Home & Hobby,Home,Non-essential,TRUE,Madison,17,#N/A,
1392,-73.96983299,40.76552196,Occupied,HermÃ¨s,Fashion,Fashion,Non-essential,FALSE,Madison,8,#N/A,
1393,-73.96970401,40.76570278,Occupied,Jimmy Choo,Fashion,Fashion,Non-essential,FALSE,Madison,8,#N/A,
1394,-73.97244,40.76246794,Occupied,Fendi,Fashion,Fashion,Non-essential,FALSE,Madison,13,#N/A,
1395,-73.97217931,40.76277204,Occupied,J.M. Weston,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1396,-73.9696439,40.7657876,Occupied,Jaeger-LeCoultre,Fashion,Fashion,Non-essential,TRUE,Madison,8,#N/A,
1397,-73.96958873,40.76586109,Occupied,Chopard,Fashion,Fashion,Non-essential,TRUE,Madison,8,#N/A,
1398,-73.96936608,40.76612119,Occupied,Roberto Cavalli,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1399,-73.96932999,40.76617139,Occupied,Longchamp,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1400,-73.96931043,40.76620297,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1401,-73.97189955,40.76319634,Occupied,Chase Bank,Services,Services,Essential,FALSE,Madison,7,#N/A,
1402,-73.9692634,40.76626396,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1403,-73.97181223,40.7633123,Occupied,Tumi,Fashion,Fashion,Non-essential,FALSE,Madison,7,#N/A,
1404,-73.96921102,40.76637377,Occupied,F.P. Journe,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1405,-73.96917325,40.76642333,Occupied,Paule Ka,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1406,-73.96884839,40.76687464,Occupied,Chanel,Fashion,Fashion,Non-essential,FALSE,Madison,10,#N/A,
1407,-73.96911153,40.76651176,Occupied,Nirav Modi,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1408,-73.96875009,40.76698688,Occupied,Pomellato,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1409,-73.96870962,40.76704359,Occupied,Morgane Le Fay,Fashion,Fashion,Non-essential,FALSE,Madison,11,#N/A,
1410,-73.96861724,40.76718978,Occupied,Givenchy,Fashion,Fashion,Non-essential,TRUE,Madison,11,#N/A,
1411,-73.96847262,40.7673894,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,10,#N/A,
1412,-73.97080947,40.76465437,Occupied,Barney's New York,Fashion,Fashion,Non-essential,FALSE,Madison,8,#N/A,
1413,-73.96836023,40.7675473,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,10,#N/A,
1414,-73.96824057,40.76771398,Occupied,John Varvatos,Fashion,Fashion,Non-essential,FALSE,Madison,10,#N/A,
1415,-73.97046266,40.76511951,Occupied,Sergio Rossi,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1416,-73.97042986,40.76516112,Occupied,Morgenthal Frederics,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1417,-73.97006973,40.76565495,Occupied,Hublot ,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1418,-73.96996524,40.76579881,Occupied,Georg Jenson,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1419,-73.9699243,40.76585597,Occupied,de Grisogono,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1420,-73.96989145,40.76590344,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1421,-73.9698081,40.76601481,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,9,#N/A,
1422,-73.96964789,40.76623685,Occupied,Graff Diamonds,Fashion,Fashion,Non-essential,TRUE,Madison,13,#N/A,
1423,-73.96957942,40.76633224,Occupied,Buccellati ,Fashion,Fashion,Non-essential,TRUE,Madison,13,#N/A,
1424,-73.96951546,40.76641867,Occupied,Beretta,Fashion,Fashion,Non-essential,TRUE,Madison,13,#N/A,
1425,-73.96937614,40.7666216,Occupied,J.P. Morgan Private Banking,Services,Services,Essential,TRUE,Madison,13,#N/A,
1426,-73.96912058,40.76693371,Occupied,Bottega Veneta,Fashion,Fashion,Non-essential,FALSE,Madison,8,#N/A,
1427,-73.9689784,40.76715173,Occupied,Loro Piana ,Fashion,Fashion,Non-essential,TRUE,Madison,11,#N/A,
1428,-73.968879,40.76728837,Occupied,Roger Vivier ,Fashion,Fashion,Non-essential,TRUE,Madison,11,#N/A,
1429,-73.96866124,40.76759118,Occupied,Giorgio Armani,Fashion,Fashion,Non-essential,FALSE,Madison,8,#N/A,
1430,-73.96849383,40.76783635,Occupied,Mardani,Home & Hobby,Home,Non-essential,TRUE,Madison,8,#N/A,
1431,-73.97940326,40.75238928,Occupied,T-Mobile,Home & Hobby,Home,Essential,FALSE,Madison,14,#N/A,
1432,-73.97921883,40.75261932,Occupied,The Change Group,Services,Services,Essential,TRUE,Madison,19,#N/A,
1433,-73.97962839,40.75311017,Occupied,Santander Bank,Services,Services,Essential,FALSE,Madison,20,#N/A,
1434,-73.97972651,40.75282557,Occupied,Sugarfina,Food,Food,Non-essential,FALSE,Madison,17,9,
1435,-73.97966232,40.75283435,Occupied,Newsstand,Essentials,Essentials,Essential,TRUE,Madison,17,#N/A,
1436,-73.97941639,40.75291185,Occupied,Newsstand,Essentials,Essentials,Essential,TRUE,Madison,20,#N/A,
1437,-73.97914695,40.75259899,Occupied,Cohen's Fashion Optical,Fashion,Fashion,Non-essential,FALSE,Madison,19,#N/A,
1438,-73.97900473,40.75253841,Occupied,Chick-fil-A,Food,Food,Non-essential,FALSE,Madison,19,2,
1439,-73.97887234,40.7524806,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,19,#N/A,
1440,-73.97140159,40.76430638,Occupied,Domenico Vacca,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1441,-73.9749862,40.75933495,Occupied,Omni Berkshire Place,Lodging,Lodging,Essential,FALSE,Madison,11,#N/A,
1442,-73.97398155,40.75953715,Occupied,Xpress Barber Shop,Body,Body,Non-essential,TRUE,Madison,10,#N/A,
1443,-73.97411676,40.76061043,Occupied,Interaudi Bank,Services,Services,Essential,TRUE,Madison,12,#N/A,
1444,-73.97240599,40.76308917,Occupied,Bang & Olufsen,Home & Hobby,Home,Non-essential,FALSE,Madison,10,#N/A,
1445,-73.97740825,40.75461405,Occupied,Ã‰lÃ©vatione Time Stops,Fashion,Fashion,Non-essential,TRUE,Madison,7,#N/A,
1446,-73.97746582,40.75463858,Occupied,Black Fox Coffee Co.,Food,Food,Non-essential,TRUE,Madison,7,15,
1447,-73.9768107,40.75683186,Occupied,Hatsuhana Sushi Restaurant,Food,Food,Non-essential,TRUE,Madison,12,33,
1448,-73.97010897,40.76476705,Occupied,Stephen P. Kahan & Son,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1449,-73.97014817,40.76478249,Occupied,Taji,Services,Services,Essential,TRUE,Madison,12,#N/A,
1450,-73.97026227,40.765393,Occupied,Brioni,Fashion,Fashion,Non-essential,FALSE,Madison,10,#N/A,
1451,-73.97039628,40.76573631,Occupied,Carmine Minardi ,Body,Body,Non-essential,TRUE,Madison,8,#N/A,
1452,-73.97007922,40.76620041,Occupied,Goyard,Fashion,Fashion,Non-essential,TRUE,Madison,15,#N/A,
1453,-73.96869526,40.76663398,Occupied,Ilias LALAoUNIS,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1454,-73.9695211,40.76699234,Occupied,Ingrao,Arts & Culture,Arts,Non-essential,TRUE,Madison,10,#N/A,
1455,-73.96896452,40.76756289,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,11,#N/A,
1456,-73.96788881,40.76773674,Occupied,Barton Perriera,Fashion,Fashion,Non-essential,TRUE,Madison,11,#N/A,
1457,-73.97812646,40.75415707,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,11,#N/A,
1458,-73.9769519,40.75622863,Occupied,Wolf & Shepherd,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1459,-73.97684194,40.75637786,Occupied,Bluestone Lane Coffee,Food,Food,Non-essential,FALSE,Madison,10,23,
1460,-73.97587326,40.75768848,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,13,#N/A,
1461,-73.9749129,40.7590188,Occupied,Bonobos Guideshop,Fashion,Fashion,Non-essential,FALSE,Madison,7,#N/A,
1462,-73.97239872,40.76200269,Occupied,Rebag,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1463,-73.97196835,40.76259723,Occupied,Tourneau,Fashion,Fashion,Non-essential,FALSE,Madison,11,#N/A,
1464,-73.97219322,40.76206107,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,15,#N/A,
1465,-73.97444833,40.75891141,Occupied,Gregory's Coffee,Food,Food,Non-essential,FALSE,Madison,14,42,
1466,-73.972123,40.76203248,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,15,#N/A,
1467,-73.97597588,40.7575489,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,13,#N/A,
1468,-73.97134207,40.76391614,Occupied,Moncler,Fashion,Fashion,Non-essential,TRUE,Madison,9,#N/A,
1469,-73.97038496,40.76522457,Occupied,Carlton Fine Arts Ltd.,Arts & Culture,Arts,Non-essential,TRUE,Madison,10,#N/A,
1470,-73.97051129,40.76505003,Occupied,Missoni,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1471,-73.97055823,40.76498867,Occupied,Tom Ford,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1472,-73.97443676,40.75966984,Occupied,Rolex,Fashion,Fashion,Non-essential,FALSE,Madison,8,#N/A,
1473,-73.97730039,40.7562417,Occupied,Consulate General of Ghana To The United States,Misc,Misc,Non-essential,TRUE,Madison,17,#N/A,
1474,-73.96956106,40.76680337,Occupied,MÃ³da Ã“perandi,Fashion,Fashion,Non-essential,TRUE,Madison,5,#N/A,
1475,-73.97016391,40.76479023,Occupied,Core,Misc,Misc,Essential,TRUE,Madison,12,#N/A,
1476,-73.97469363,40.75981389,Occupied,EmpellÃ³n,Drinks,Drinks,Non-essential,TRUE,Madison,13,26,
1477,-73.97578063,40.75702301,Occupied,Dill & Parsley,Food,Food,Non-essential,TRUE,Madison,12,34,
1478,-73.97966135,40.75244152,Occupied,Newsstand,Essentials,Essentials,Essential,TRUE,Madison,23,#N/A,
1479,-73.97443583,40.75921207,Occupied,Hickey Freeman,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1480,-73.97400791,40.75949643,Occupied,Prajapat Corporation,Essentials,Essentials,Essential,TRUE,Madison,10,#N/A,
1481,-73.97399427,40.75951806,Occupied,Dr Shine,Services,Services,Non-essential,TRUE,Madison,10,#N/A,
1482,-73.97001815,40.76474969,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,12,#N/A,
1483,-73.9750142,40.75887908,Occupied,City Hats,Fashion,Fashion,Non-essential,TRUE,Madison,7,#N/A,
1484,-73.97494069,40.7589798,Occupied,Untuck It,Fashion,Fashion,Non-essential,TRUE,Madison,7,#N/A,
1485,-73.97470255,40.75884402,Occupied,QÃ¼ero Shoes,Fashion,Fashion,Non-essential,TRUE,Madison,14,#N/A,
1486,-73.97476419,40.75875956,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,14,#N/A,
1487,-73.96833733,40.76757978,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,10,#N/A,
1488,-73.96817319,40.76780712,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Madison,10,#N/A,
1489,-73.97035169,40.76526972,Occupied,Ralph & Russo,Fashion,Fashion,Non-essential,TRUE,Madison,10,#N/A,
1490,-73.96963475,40.76676649,Occupied,Daniel Crouch Rare Books,Home & Hobby,Home,Non-essential,TRUE,Madison,5,#N/A,
1491,-73.97822742,40.75447108,Occupied,The Korea Society,Groups,Groups,Non-essential,TRUE,Madison,7,#N/A,
1492,-73.96952477,40.76675413,Occupied,Remorca Fitness,Fitness,Fitness,Non-essential,TRUE,Madison,5,#N/A,
1493,-73.96870909,40.76699792,Occupied,Bukh Law Firm,Misc,Misc,Non-essential,TRUE,Madison,10,#N/A,
1494,-73.96903876,40.76708134,Occupied,Di Donna Galleries,Arts & Culture,Arts,Non-essential,TRUE,Madison,11,#N/A,
1495,-73.9696542,40.76568328,Occupied,Mrs. John L Strong,Home & Hobby,Home,Non-essential,TRUE,Madison,8,#N/A,
1496,-73.97512818,40.75872247,Occupied,Mephisto,Fashion,Fashion,Non-essential,TRUE,Madison,7,#N/A,
1497,-73.97333566,40.76070908,Occupied,Carlton Fine Arts LTD.,Arts & Culture,Arts,Non-essential,TRUE,Madison,12,#N/A,
1498,-73.9695166,40.76676707,Occupied,Simon Lee,Arts & Culture,Arts,Non-essential,TRUE,Madison,5,#N/A,
1499,-73.97873968,40.75417601,Occupied,A Christian Science Reading Room,Groups,Groups,Non-essential,TRUE,Madison,13,#N/A,
1500,-73.97532974,40.75866184,Occupied,Mighty Bowl,Food,Food,Non-essential,TRUE,Madison,8,22,
1501,-73.96943439,40.7669368,Occupied,Skarstedt Gallery,Arts & Culture,Arts,Non-essential,TRUE,Madison,10,#N/A,
1502,-73.97054851,40.76453622,Occupied,Mark Gross,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
1503,-73.97186852,40.76388018,Occupied,Balmain,Fashion,Fashion,Non-essential,TRUE,Madison,12,#N/A,
